Address,AdjustedPower,WinCount,SectorTotal,SectorActive,SectorFaults,SectorRecoveries,ReputationScore
f010399855,62.47,19437.0,1583850.0,1583840.0,5.0,5.0,501.02622118106734
f019742813,83.48,13022.0,1134306.0,1134293.0,4.0,9.0,501.0083680810382
f042987096,98.51,16189.0,1673308.0,1673291.0,8.0,9.0,500.6251339966415
f022370187,50.69,12763.0,1775921.0,1775907.0,4.0,10.0,500.60915033117027
f074103720,86.91,12939.0,1915927.0,1915915.0,7.0,5.0,500.273960714915
f053550156,77.13,13771.0,1094511.0,1094504.0,3.0,4.0,500.1966595959404
f058054705,60.7,13181.0,1802537.0,1802533.0,4.0,0.0,500.18310619539466
f019406735,60.65,11159.0,1829327.0,1829320.0,4.0,3.0,500.1248733089119
f022925782,74.56,10518.0,1957171.0,1957157.0,6.0,8.0,499.9361538902785
f061307046,61.51,17123.0,1787695.0,1787688.0,5.0,2.0,499.8945589713622
f012778987,85.33,19701.0,1106024.0,1106014.0,5.0,5.0,499.6379790782722
f019709396,78.35,11851.0,1135248.0,1135240.0,3.0,5.0,499.1005166428379
f029739852,71.76,14715.0,1123578.0,1123570.0,3.0,5.0,499.050041909771
f075279864,86.98,14470.0,1106140.0,1106132.0,4.0,4.0,498.9962021944997
f085602342,75.34,16934.0,1565596.0,1565580.0,6.0,10.0,498.96853456304086
f043496199,51.83,12309.0,1441250.0,1441245.0,2.0,3.0,498.8207557612282
f043047715,68.65,13808.0,1229343.0,1229335.0,3.0,5.0,498.7163478411622
f014723083,64.61,14042.0,1421674.0,1421660.0,4.0,10.0,498.38508403747886
f052546583,67.62,18891.0,1118014.0,1118011.0,3.0,0.0,498.19729933612433
f097312370,78.76,10804.0,1148223.0,1148214.0,3.0,6.0,497.9460473315249
f081024181,64.48,17118.0,1542673.0,1542659.0,5.0,9.0,497.8614554177738
f046348318,91.59,11203.0,1820759.0,1820744.0,7.0,8.0,497.7746201825532
f014639679,98.14,17268.0,1583703.0,1583685.0,8.0,10.0,497.2497764303855
f054304202,95.71,15583.0,1041502.0,1041490.0,5.0,7.0,497.2408031445069
f029536092,83.82,14986.0,1484101.0,1484096.0,5.0,0.0,497.2319233303562
f042876309,59.83,10118.0,1357133.0,1357127.0,2.0,4.0,497.2004233580535
f035341411,57.65,18950.0,1558027.0,1558023.0,4.0,0.0,496.993850839391
f063566406,84.44,12527.0,1867712.0,1867696.0,7.0,9.0,496.8684117805468
f098691811,51.25,19281.0,1093752.0,1093747.0,2.0,3.0,496.85822336220554
f059803803,71.22,13638.0,1999848.0,1999840.0,6.0,2.0,496.5487384711232
f032683278,68.73,11808.0,1690168.0,1690164.0,4.0,0.0,496.3659077713476
f044041864,75.42,19470.0,1097935.0,1097928.0,4.0,3.0,496.30337518538147
f056624889,58.9,16357.0,1333049.0,1333043.0,3.0,3.0,496.12848958247747
f089714500,96.41,10618.0,1744497.0,1744482.0,7.0,8.0,496.07119141327394
f084268047,70.71,17736.0,1352112.0,1352097.0,5.0,10.0,495.9805238372092
f064532390,64.25,13551.0,1040176.0,1040168.0,2.0,6.0,495.9090179653644
f092732136,50.23,11817.0,1357264.0,1357254.0,2.0,8.0,495.90658770043893
f066476487,67.54,18439.0,1179422.0,1179410.0,4.0,8.0,495.80507740393784
f017650871,77.36,15991.0,1555279.0,1555274.0,5.0,0.0,495.7789987918534
f065362215,91.43,14414.0,1102123.0,1102108.0,5.0,10.0,495.6647763403576
f043680129,73.38,15453.0,1260716.0,1260706.0,4.0,6.0,495.5798105396949
f086322788,99.57,17114.0,1528328.0,1528320.0,7.0,1.0,495.4794219039285
f054992069,74.31,17047.0,1960068.0,1960057.0,7.0,4.0,495.14077383374104
f043151189,75.01,11647.0,1565289.0,1565274.0,5.0,10.0,494.99477099475854
f057289265,85.83,12930.0,1084491.0,1084479.0,4.0,8.0,494.9486894329031
f012902373,91.14,10862.0,1956413.0,1956403.0,7.0,3.0,494.8969060956456
f077320053,50.47,17928.0,1991234.0,1991218.0,6.0,10.0,494.844188041109
f020511675,83.42,19020.0,1526034.0,1526017.0,7.0,10.0,494.54498504009587
f068713953,82.59,10256.0,1755658.0,1755643.0,6.0,9.0,494.5122699353303
f021855080,69.3,11578.0,1578972.0,1578964.0,4.0,4.0,494.25382060768226
f087454995,93.09,13407.0,1211467.0,1211456.0,5.0,6.0,494.20586961126884
f037345658,64.18,15485.0,1910575.0,1910562.0,6.0,7.0,494.1697895242987
f096452797,52.62,18538.0,1437493.0,1437480.0,4.0,9.0,493.86469780442786
f060450073,88.98,15557.0,1157450.0,1157438.0,5.0,7.0,493.5109073143201
f071118123,98.73,17363.0,1822044.0,1822026.0,9.0,9.0,493.49053047763755
f039261813,56.91,13364.0,1905765.0,1905753.0,5.0,7.0,492.9996169626981
f085696115,84.6,13243.0,1105870.0,1105859.0,4.0,7.0,492.5987167217281
f085921163,74.22,11966.0,1801736.0,1801720.0,6.0,10.0,492.4890743848994
f092692466,96.17,15179.0,1302023.0,1302011.0,6.0,6.0,492.4776708340955
f082025670,56.95,12398.0,1224270.0,1224262.0,2.0,6.0,492.25315174367574
f073318836,91.34,17702.0,1295528.0,1295517.0,6.0,5.0,492.11415928428596
f043340598,86.33,14820.0,1664567.0,1664550.0,7.0,10.0,492.06480621195385
f066750248,57.5,10095.0,1376737.0,1376731.0,2.0,4.0,491.93871285101454
f019460500,60.74,13511.0,1365241.0,1365233.0,3.0,5.0,491.77102457115916
f082586713,63.52,15591.0,1879482.0,1879468.0,6.0,8.0,491.55379627551565
f097413885,96.55,17351.0,1480755.0,1480744.0,7.0,4.0,491.5303348718124
f024675955,87.23,13130.0,1378185.0,1378176.0,5.0,4.0,491.526782946152
f062198515,92.43,16619.0,1549725.0,1549712.0,7.0,6.0,491.5245396246825
f079314568,64.3,19325.0,1226810.0,1226800.0,4.0,6.0,491.48462719686836
f018319242,86.83,11693.0,1756875.0,1756867.0,6.0,2.0,491.31002200914816
f081712443,97.24,15423.0,1211490.0,1211476.0,6.0,8.0,491.1814049115555
f056047823,54.29,18130.0,1234283.0,1234274.0,3.0,6.0,491.0216617285717
f038771157,83.1,19782.0,1650468.0,1650458.0,7.0,3.0,491.0187641050067
f024583196,78.34,16565.0,1081320.0,1081310.0,4.0,6.0,490.98174930075766
f030263978,61.12,17705.0,1693304.0,1693296.0,5.0,3.0,490.9041677665993
f074720133,77.92,16216.0,1006737.0,1006734.0,3.0,0.0,490.90145708649015
f066582501,83.25,13968.0,1512214.0,1512209.0,5.0,0.0,490.8408874068099
f067486868,58.57,11099.0,1598604.0,1598599.0,3.0,2.0,490.7175047259797
f032143893,67.65,14224.0,1610532.0,1610519.0,5.0,8.0,490.67525550496816
f046349415,50.85,15570.0,1178416.0,1178408.0,2.0,6.0,490.5231770036723
f033698931,70.12,17040.0,1269161.0,1269153.0,4.0,4.0,490.4568120768621
f066262763,62.33,16219.0,1540133.0,1540128.0,4.0,1.0,490.2929561378506
f083637508,58.16,10378.0,1315426.0,1315419.0,2.0,5.0,490.26341907183354
f039030678,72.8,16410.0,1169392.0,1169381.0,4.0,7.0,489.95757957813936
f058349238,52.82,16849.0,1546955.0,1546944.0,4.0,7.0,489.9413154974845
f027440034,66.42,15282.0,1752920.0,1752914.0,5.0,1.0,489.86980962563973
f034049759,92.28,19572.0,1545997.0,1545979.0,8.0,10.0,489.82699957426087
f014309837,93.04,14276.0,1945531.0,1945519.0,8.0,4.0,489.8152221365453
f099517870,73.33,10962.0,1779440.0,1779432.0,5.0,3.0,489.63033505875586
f013649390,94.26,19016.0,1781776.0,1781757.0,9.0,10.0,489.37431599603326
f074305266,96.43,17151.0,1056367.0,1056361.0,5.0,1.0,489.3271127734429
f055099978,52.95,13921.0,1487011.0,1487003.0,3.0,5.0,489.2416796141407
f082273456,97.2,13280.0,1259015.0,1259010.0,5.0,0.0,489.2333606303577
f077200755,50.37,11418.0,1238517.0,1238514.0,1.0,2.0,489.1965327695644
f083247580,91.06,10207.0,1110208.0,1110197.0,4.0,7.0,489.1847553318487
f068999880,56.54,13668.0,1102522.0,1102512.0,2.0,8.0,489.1781188391678
f053707185,73.69,12481.0,1816880.0,1816866.0,6.0,8.0,488.805353588296
f090032789,81.88,19882.0,1156290.0,1156282.0,5.0,3.0,488.4806328055656
f074917838,77.47,13546.0,1511042.0,1511032.0,5.0,5.0,488.43408388507066
f079234401,57.15,18394.0,1623535.0,1623523.0,5.0,7.0,488.1521731537192
f019760068,90.27,11825.0,1389346.0,1389338.0,5.0,3.0,488.10786755469394
f034597628,96.56,17627.0,1996231.0,1996220.0,9.0,2.0,487.69350738490607
f014588495,68.39,12344.0,1123353.0,1123340.0,3.0,10.0,487.61330864236646
f039265057,76.42,15046.0,1227235.0,1227227.0,4.0,4.0,487.5356336364801
f065777640,69.07,16018.0,1800526.0,1800515.0,6.0,5.0,487.5149763846139
f011553003,94.32,13430.0,1524885.0,1524878.0,6.0,1.0,487.5076855898375
f058596980,85.16,10074.0,1325464.0,1325457.0,4.0,3.0,487.4289823949444
f021378688,94.13,14714.0,1763518.0,1763501.0,8.0,9.0,487.3259765507968
f048237742,64.93,14856.0,1140228.0,1140218.0,3.0,7.0,487.29111159628945
f079574809,80.58,13567.0,1341615.0,1341601.0,5.0,9.0,487.27896027166224
f043585132,51.22,12300.0,1267104.0,1267094.0,2.0,8.0,487.2679306077698
f080408031,93.53,16005.0,1034215.0,1034204.0,5.0,6.0,486.9988255031411
f091007649,69.33,17139.0,1261508.0,1261500.0,4.0,4.0,486.9977973141341
f040304938,50.5,16552.0,1217099.0,1217095.0,2.0,2.0,486.93105850041235
f080229748,77.0,16550.0,1836350.0,1836337.0,7.0,6.0,486.77150226088423
f065248776,51.5,11957.0,1125782.0,1125777.0,1.0,4.0,486.73149636134235
f029309733,68.95,19525.0,1096913.0,1096903.0,4.0,6.0,486.45640906612783
f027782124,92.57,13023.0,1123694.0,1123680.0,5.0,9.0,486.2842341433331
f093533316,93.79,11186.0,1316098.0,1316089.0,5.0,4.0,486.2761021030057
f092961757,62.25,10822.0,1989862.0,1989854.0,5.0,3.0,486.232076919164
f046819454,51.09,18713.0,1892552.0,1892547.0,5.0,0.0,486.0528916167765
f097093817,76.05,17350.0,1110829.0,1110821.0,4.0,4.0,485.9267982558372
f081961100,95.97,10170.0,1668942.0,1668925.0,7.0,10.0,485.4610286357033
f088337194,64.82,11260.0,1987425.0,1987420.0,5.0,0.0,485.4589722576894
f034855910,83.11,17907.0,1038578.0,1038563.0,5.0,10.0,485.3277379517156
f098502384,70.71,11325.0,1065065.0,1065061.0,2.0,2.0,485.214169802315
f015686318,73.79,19231.0,1907775.0,1907768.0,7.0,0.0,485.1409814393682
f054630689,56.59,12008.0,1212773.0,1212765.0,2.0,6.0,485.1124725623582
f015885663,53.9,19782.0,1901795.0,1901784.0,6.0,5.0,484.91066710181855
f058109920,66.32,12006.0,1666816.0,1666812.0,4.0,0.0,484.8404698341644
f048025625,68.63,13405.0,1975584.0,1975575.0,6.0,3.0,484.824673112149
f092084436,68.06,14286.0,1567876.0,1567863.0,5.0,8.0,484.8134565048008
f071690904,64.4,11924.0,1958618.0,1958602.0,6.0,10.0,484.70886164127893
f086802643,62.76,18611.0,1356979.0,1356973.0,4.0,2.0,484.69315839099147
f027307063,77.58,14228.0,1779542.0,1779534.0,6.0,2.0,484.65801302130046
f020309237,85.22,14613.0,1256737.0,1256726.0,5.0,6.0,484.51659029698527
f069881321,73.96,13253.0,1974058.0,1974042.0,7.0,9.0,484.35179964069465
f071016307,90.16,12327.0,1420830.0,1420825.0,5.0,0.0,484.2541216850374
f079667515,97.61,13841.0,1196041.0,1196025.0,6.0,10.0,484.236455528464
f054729851,89.22,12973.0,1331347.0,1331339.0,5.0,3.0,484.0700758527991
f077679930,91.94,13931.0,1053993.0,1053989.0,4.0,0.0,484.06035479309736
f030314471,81.4,11462.0,1512711.0,1512701.0,5.0,5.0,483.9603400442427
f048474054,90.78,16569.0,1443220.0,1443214.0,6.0,0.0,483.6726340657613
f094711478,54.77,14998.0,1441541.0,1441536.0,3.0,2.0,483.5925287949497
f010058904,79.66,14486.0,1243009.0,1243004.0,4.0,1.0,483.3435201118196
f035603017,57.6,19563.0,1805261.0,1805249.0,6.0,6.0,483.32454535105563
f038663817,74.71,16337.0,1048321.0,1048308.0,4.0,9.0,483.13003068529235
f021761383,55.82,16908.0,1222328.0,1222319.0,3.0,6.0,483.08497731244375
f089202318,93.85,12819.0,1837868.0,1837851.0,8.0,9.0,482.46544669991175
f047514256,50.73,17346.0,1697918.0,1697914.0,4.0,0.0,482.27971837657105
f068334066,50.92,13562.0,1606040.0,1606036.0,3.0,1.0,481.8538611842513
f036215628,96.83,13144.0,1883439.0,1883427.0,8.0,4.0,481.79684343023143
f024405403,82.54,17988.0,1575757.0,1575742.0,7.0,8.0,481.5569015047079
f064958328,85.9,15621.0,1676824.0,1676811.0,7.0,6.0,481.54157214133204
f056800666,92.31,14771.0,1816003.0,1815988.0,8.0,7.0,481.51876503972403
f085610073,80.08,15508.0,1723299.0,1723283.0,7.0,9.0,481.43379923906144
f077421037,75.6,19887.0,1542129.0,1542122.0,6.0,1.0,481.0944033950505
f050767613,87.72,16560.0,1915950.0,1915939.0,8.0,3.0,481.06991380234047
f013595750,65.69,10116.0,1603223.0,1603213.0,4.0,6.0,480.97148807285987
f016269321,65.61,19639.0,1003314.0,1003310.0,3.0,1.0,480.90493620259394
f032386644,84.91,10746.0,1186275.0,1186265.0,4.0,6.0,480.77557133117807
f094756017,74.15,16746.0,1600578.0,1600566.0,6.0,6.0,480.6076961078668
f039068763,52.6,12843.0,1551275.0,1551269.0,3.0,3.0,480.52357155275524
f013794457,50.44,11743.0,1522544.0,1522533.0,3.0,8.0,480.1621163809595
f041355813,68.08,13542.0,1504450.0,1504445.0,4.0,1.0,480.0983686625307
f022491155,85.73,14636.0,1471374.0,1471362.0,6.0,6.0,480.0274236210534
f076713416,61.92,16168.0,1045152.0,1045140.0,3.0,9.0,479.87375610038316
f097078133,81.36,13629.0,1333101.0,1333089.0,5.0,7.0,479.83618046576663
f058074807,74.14,14448.0,1411415.0,1411402.0,5.0,8.0,479.8106626840494
f010141453,71.25,17828.0,1999555.0,1999537.0,8.0,10.0,479.6868126445798
f077701517,70.05,12431.0,1543341.0,1543326.0,5.0,10.0,479.67512867859205
f041237873,51.13,15297.0,1878414.0,1878403.0,5.0,6.0,479.67045509219713
f033025406,56.18,13328.0,1100600.0,1100591.0,2.0,7.0,479.62128896332075
f012847929,90.25,15734.0,1198332.0,1198326.0,5.0,1.0,479.51538549560826
f028903123,91.16,13450.0,1294135.0,1294129.0,5.0,1.0,479.47855763481493
f031296191,63.01,15126.0,1173292.0,1173284.0,3.0,5.0,479.47033212275954
f062324153,99.94,18657.0,1058069.0,1058060.0,6.0,3.0,479.456591778758
f065536576,78.03,14268.0,1015591.0,1015587.0,3.0,1.0,479.4331303750548
f052087416,95.75,15816.0,1283342.0,1283333.0,6.0,3.0,479.3487254047596
f097826749,51.61,16857.0,1963995.0,1963980.0,6.0,9.0,479.3300310591793
f048737254,74.64,17667.0,1411469.0,1411463.0,5.0,1.0,479.0642909367549
f016264664,76.91,13243.0,1636783.0,1636768.0,6.0,9.0,478.9725951716834
f051740822,65.11,11392.0,1890133.0,1890126.0,5.0,2.0,478.93595425434603
f011979668,61.79,18957.0,1326697.0,1326691.0,4.0,2.0,478.6395554051699
f096904950,61.77,13281.0,1660797.0,1660782.0,5.0,10.0,478.6200198140384
f018720753,95.1,14070.0,1329574.0,1329563.0,6.0,5.0,478.5880524830961
f045923427,72.58,11811.0,1117170.0,1117161.0,3.0,6.0,478.4472840608762
f062053994,55.77,13085.0,1362516.0,1362506.0,3.0,7.0,478.04451438534807
f050183940,96.54,14855.0,1808160.0,1808149.0,8.0,3.0,477.95917469777396
f090372903,77.36,10782.0,1369752.0,1369744.0,4.0,4.0,477.836446319039
f071858381,51.63,11218.0,1711594.0,1711591.0,3.0,0.0,477.6578218470191
f019272037,81.45,16455.0,1053153.0,1053147.0,4.0,2.0,477.6218352317769
f073363833,60.1,16469.0,1628786.0,1628775.0,5.0,6.0,477.49667658811654
f039687305,73.91,11686.0,1291114.0,1291102.0,4.0,8.0,477.3803042868791
f056551662,93.27,17621.0,1881974.0,1881958.0,9.0,7.0,477.34441114336477
f010998447,69.41,18539.0,1338145.0,1338134.0,5.0,6.0,477.32076279620566
f099695117,81.87,18833.0,1848222.0,1848209.0,8.0,5.0,477.1293326974632
f053283444,69.12,19099.0,1914760.0,1914751.0,7.0,2.0,477.0994217445346
f069514796,67.39,12947.0,1805966.0,1805950.0,6.0,10.0,476.91294564737086
f089907307,50.97,11265.0,1593232.0,1593224.0,3.0,5.0,476.8699486525362
f085491289,93.98,11786.0,1481701.0,1481691.0,6.0,4.0,476.81723059799975
f091233377,57.64,17486.0,1773421.0,1773405.0,6.0,10.0,476.80171429116797
f049000297,91.62,11186.0,1158748.0,1158733.0,5.0,10.0,476.78816089062224
f075805683,60.5,17837.0,1547850.0,1547839.0,5.0,6.0,476.648701072593
f074224549,73.92,11806.0,1454961.0,1454956.0,4.0,1.0,476.45502765238075
f089557173,81.45,17123.0,1037848.0,1037843.0,4.0,1.0,476.33108414118317
f055929824,70.63,13477.0,1861313.0,1861303.0,6.0,4.0,476.28668507042994
f053635715,62.91,14567.0,1260863.0,1260858.0,3.0,2.0,476.22172221953826
f019263591,77.69,19327.0,1626301.0,1626288.0,7.0,6.0,476.04113484123235
f069900502,85.22,19451.0,1119302.0,1119286.0,6.0,10.0,476.0036526783437
f098187361,61.09,18281.0,1360050.0,1360044.0,4.0,2.0,475.93878329918005
f099900277,67.31,14712.0,1587535.0,1587525.0,5.0,5.0,475.6458429039363
f059169385,83.56,19388.0,1752719.0,1752705.0,8.0,6.0,475.4555344659286
f043306996,74.3,12096.0,1126651.0,1126645.0,3.0,3.0,475.29401532011457
f027815169,57.4,11362.0,1724939.0,1724931.0,4.0,4.0,475.02986421706447
f086651965,75.11,10011.0,1763193.0,1763187.0,5.0,1.0,475.0121045887633
f032607153,75.34,15160.0,1276008.0,1275993.0,5.0,10.0,474.9860259766787
f099865053,90.76,17382.0,1056460.0,1056453.0,5.0,2.0,474.9778004646233
f030995020,54.96,11471.0,1268007.0,1268001.0,2.0,4.0,474.9773331059838
f044721606,86.31,13401.0,1269067.0,1269057.0,5.0,5.0,474.8947040985188
f065950989,85.01,12503.0,1414959.0,1414952.0,5.0,2.0,474.89348896605617
f033506439,67.92,17281.0,1167058.0,1167048.0,4.0,6.0,474.7434668427739
f060049168,56.78,11312.0,1512986.0,1512980.0,3.0,3.0,474.68364493691683
f078525741,86.46,10947.0,1912598.0,1912587.0,7.0,4.0,474.6760737269568
f022094691,84.71,17046.0,1692440.0,1692431.0,7.0,2.0,474.63737643160556
f030105672,66.41,18598.0,1905003.0,1904991.0,7.0,5.0,474.48062434391454
f094962984,68.42,11136.0,1361930.0,1361927.0,3.0,0.0,474.2995696069691
f087528860,74.67,15530.0,1592039.0,1592026.0,6.0,7.0,474.2629286896317
f095457362,69.67,15567.0,1763408.0,1763398.0,6.0,4.0,473.9302628100297
f089247324,97.74,17579.0,1526158.0,1526143.0,8.0,7.0,473.88305958743933
f084420934,61.88,10126.0,1240137.0,1240133.0,2.0,2.0,473.72126002644166
f026876344,52.02,19907.0,1747553.0,1747548.0,5.0,0.0,473.5839500581542
f053327109,88.38,19139.0,1681395.0,1681382.0,8.0,5.0,473.1423896155468
f057778273,55.24,10936.0,1229151.0,1229143.0,2.0,6.0,473.10658994376047
f096595071,50.83,15434.0,1640883.0,1640875.0,4.0,4.0,472.8134626050609
f072355588,56.19,19409.0,1533928.0,1533917.0,5.0,6.0,472.625304016795
f057511652,99.08,18409.0,1276094.0,1276083.0,7.0,4.0,472.61894793929764
f024477301,95.45,16926.0,1172635.0,1172625.0,6.0,4.0,472.57997022876265
f072714891,60.67,16612.0,1657756.0,1657748.0,5.0,3.0,472.3597508378264
f074440534,56.14,13547.0,1726487.0,1726472.0,5.0,10.0,472.3368502644904
f021912620,87.54,18329.0,1584149.0,1584141.0,7.0,1.0,472.2930120241046
f067391979,73.52,13350.0,1087822.0,1087817.0,3.0,2.0,472.16673171970956
f094473811,76.13,17715.0,1741768.0,1741756.0,7.0,5.0,472.0531635703091
f077737863,81.96,18579.0,1031607.0,1031595.0,5.0,7.0,471.98567698276406
f047192166,53.66,15063.0,1698168.0,1698164.0,4.0,0.0,471.94174527065036
f042703900,84.05,17396.0,1573340.0,1573327.0,7.0,6.0,471.8702393988055
f017467951,93.47,11958.0,1605747.0,1605732.0,7.0,8.0,471.66572325815673
f098721480,90.48,15356.0,1070464.0,1070454.0,5.0,5.0,471.6319799643842
f068208740,96.01,12731.0,1465789.0,1465783.0,6.0,0.0,471.5715972281598
f025923742,62.09,16810.0,1940017.0,1940011.0,6.0,0.0,471.5300957809715
f072058678,81.51,18296.0,1851946.0,1851933.0,8.0,5.0,471.46008545677324
f036047419,84.36,17591.0,1454786.0,1454780.0,6.0,0.0,471.38409294198925
f038322409,88.76,17755.0,1908538.0,1908521.0,9.0,8.0,471.3740914671037
f066135303,81.94,11611.0,1551784.0,1551779.0,5.0,0.0,471.30903514448414
f043943465,59.86,11164.0,1640438.0,1640429.0,4.0,5.0,471.2533259946547
f033257433,92.67,19342.0,1025064.0,1025051.0,6.0,7.0,471.201729600853
f083740302,96.6,12654.0,1755644.0,1755628.0,8.0,8.0,471.16032162539256
f040228744,65.42,18746.0,1474624.0,1474617.0,5.0,2.0,471.1574240018277
f095815953,89.88,18790.0,1633079.0,1633065.0,8.0,6.0,471.1296628986409
f085625535,81.65,11637.0,1554854.0,1554838.0,6.0,10.0,471.0406778136786
f080693097,64.32,10463.0,1609713.0,1609705.0,4.0,4.0,470.9589835234925
f081686801,50.09,17414.0,1221391.0,1221381.0,3.0,7.0,470.88925361447787
f029293326,74.7,17588.0,1145081.0,1145066.0,5.0,10.0,470.81213943895904
f021823349,83.32,12391.0,1557293.0,1557280.0,6.0,7.0,470.76783383993353
f051535874,57.12,17248.0,1437855.0,1437848.0,4.0,3.0,470.65847191828874
f036708683,68.9,15650.0,1681816.0,1681803.0,6.0,7.0,470.594537256404
f057969065,91.39,17759.0,1450897.0,1450886.0,7.0,4.0,470.46965902792743
f035559414,83.32,15134.0,1643075.0,1643060.0,7.0,8.0,470.3810478298767
f099049396,62.58,11713.0,1928650.0,1928645.0,5.0,0.0,470.33057309680987
f049515963,74.68,16863.0,1578252.0,1578242.0,6.0,4.0,470.162230514859
f066906067,88.58,15699.0,1908054.0,1908044.0,8.0,2.0,470.08782701944926
f044482624,95.43,16262.0,1092768.0,1092754.0,6.0,8.0,470.0620288225484
f046647020,92.48,14639.0,1607866.0,1607856.0,7.0,3.0,470.05268164975837
f036228010,53.82,13041.0,1185734.0,1185728.0,2.0,4.0,470.0096846549235
f076101884,50.1,15899.0,1516912.0,1516900.0,4.0,8.0,469.9489280317874
f063292390,65.93,15674.0,1961493.0,1961478.0,7.0,8.0,469.93574851815333
f017383349,77.28,16132.0,1760066.0,1760053.0,7.0,6.0,469.65047280459754
f054477154,83.28,17916.0,1100514.0,1100505.0,5.0,4.0,469.58504259506645
f046332519,78.05,10388.0,1479533.0,1479520.0,5.0,8.0,469.21433372220855
f016501700,95.73,12451.0,1445988.0,1445981.0,6.0,1.0,468.8793310494091
f066648469,97.94,15522.0,1272172.0,1272155.0,7.0,10.0,468.67911460824376
f071921233,78.31,11012.0,1214939.0,1214928.0,4.0,7.0,468.6174232678287
f015442636,87.74,10956.0,1253352.0,1253339.0,5.0,8.0,468.4701118246556
f045964569,81.36,17464.0,1330412.0,1330399.0,6.0,7.0,468.44393974084323
f017860641,98.74,16155.0,1747684.0,1747666.0,9.0,9.0,468.3354190647495
f024048615,72.73,14190.0,1241021.0,1241013.0,4.0,4.0,468.3152291715227
f086881721,97.11,11920.0,1266761.0,1266747.0,6.0,8.0,468.28475738822675
f021895121,94.05,12205.0,1038594.0,1038580.0,5.0,9.0,468.26288500389774
f061165456,83.15,14235.0,1904620.0,1904603.0,8.0,9.0,468.17399339066327
f043583406,71.67,19461.0,1847390.0,1847383.0,7.0,0.0,468.0758480763665
f051572394,65.47,14418.0,1848451.0,1848440.0,6.0,5.0,468.05883622188844
f093647393,52.32,13103.0,1252141.0,1252137.0,2.0,2.0,468.04827391663554
f050754165,92.73,11184.0,1914856.0,1914841.0,8.0,7.0,468.0407027066755
f081345262,73.16,16653.0,1531144.0,1531131.0,6.0,7.0,467.73018962658637
f044494946,65.86,17262.0,1746630.0,1746621.0,6.0,3.0,467.71859913232646
f063946771,81.81,16953.0,1892835.0,1892822.0,8.0,5.0,467.672424098743
f095018919,70.37,12283.0,1029988.0,1029977.0,3.0,8.0,467.6451303541958
f025512616,79.41,13142.0,1406157.0,1406148.0,5.0,4.0,467.63017487773163
f044059809,55.64,12641.0,1531588.0,1531575.0,4.0,9.0,467.62624906515975
f030707496,68.11,17913.0,1042521.0,1042509.0,4.0,8.0,467.4268738695455
f012133762,58.25,16480.0,1761254.0,1761249.0,5.0,0.0,467.4056557873119
f070278508,58.65,19921.0,1328610.0,1328595.0,5.0,10.0,466.9197897456792
f068517756,57.97,14316.0,1047277.0,1047272.0,2.0,3.0,466.88651381054615
f099775488,81.69,10763.0,1675337.0,1675325.0,6.0,6.0,466.8503402518483
f038498631,54.95,15087.0,1143902.0,1143889.0,3.0,10.0,466.8437037591672
f094808413,88.5,16937.0,1205267.0,1205254.0,6.0,7.0,466.81846639263375
f088075145,51.6,18084.0,1985568.0,1985559.0,6.0,3.0,466.75359701347014
f046403461,89.52,18628.0,1324494.0,1324479.0,7.0,8.0,466.6644249850518
f027045055,79.68,11201.0,1366262.0,1366248.0,5.0,9.0,466.4061626008596
f073213861,66.7,13870.0,1816947.0,1816935.0,6.0,6.0,466.3194208373669
f046553580,98.74,16445.0,1222050.0,1222034.0,7.0,9.0,466.2541775712916
f095094901,56.96,10156.0,1422083.0,1422073.0,3.0,7.0,466.25156036291037
f078502105,95.17,13532.0,1887297.0,1887288.0,8.0,1.0,465.9177728225735
f046943583,72.56,16079.0,1760682.0,1760666.0,7.0,9.0,465.64324635772647
f043670359,54.94,16602.0,1986745.0,1986736.0,6.0,3.0,465.6089422335867
f072903996,50.87,18132.0,1641623.0,1641611.0,5.0,7.0,465.60454906237516
f034292670,59.31,15508.0,1853949.0,1853936.0,6.0,7.0,465.5906217749179
f011019732,97.55,14638.0,1806797.0,1806778.0,9.0,10.0,465.43078512020605
f011650611,86.88,10527.0,1300225.0,1300213.0,5.0,7.0,465.33385493837204
f023426038,62.76,16862.0,1615443.0,1615437.0,5.0,1.0,465.25365619583255
f063500433,79.94,19960.0,1390858.0,1390841.0,7.0,10.0,465.049794357279
f023806313,70.61,11110.0,1243391.0,1243387.0,3.0,1.0,464.758069094498
f099820772,75.54,16465.0,1625666.0,1625659.0,6.0,1.0,464.5007414275849
f041405078,77.42,19420.0,1315184.0,1315172.0,6.0,6.0,464.4755975327793
f041008156,75.45,18990.0,1300972.0,1300957.0,6.0,9.0,464.4543794505456
f041079119,70.49,14014.0,1123603.0,1123600.0,3.0,0.0,464.38651897608906
f021592126,69.6,15408.0,1595587.0,1595572.0,6.0,9.0,464.17676841867774
f037930405,54.83,19079.0,1881327.0,1881319.0,6.0,2.0,463.9699154848314
f036970516,68.36,11211.0,1054004.0,1054002.0,2.0,0.0,463.94748227013497
f076374391,82.46,16331.0,1839680.0,1839665.0,8.0,7.0,463.6987540021887
f082925653,84.96,10101.0,1251113.0,1251108.0,4.0,1.0,463.687163507929
f083259743,51.93,18461.0,1617409.0,1617398.0,5.0,6.0,463.44282841119406
